PR番号,タイトル,作成者,作成日,ステータス,政策分野（新ラベル）,旧ラベル,分類理由,分析メモ,URL,説明（200文字まで）
6188,匿名ユーザー様による「新たな弔い」に関する統合的政策の提案,app/idobata-policy-app,2025-07-13T13:48:13Z,OPEN,その他政策,README,葬儀・墓地は社会インフラに関わる分野,自動分類後に手動修正: 2025-07-14,https://github.com/team-mirai/policy/pull/6188,匿名ユーザー様による「新たな弔い」に関する統合的政策の提案
6186,教育：教員の役割見直しと外部人材活用の提案,app/idobata-policy-app,2025-07-13T13:47:19Z,OPEN,教育,README,タイトル「教育：教員の役割見直しと外部人材活用の提案」と内容から教育に分類,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/6186,教育：教員の役割見直しと外部人材活用の提案
6184,農家支援による食料安定供給の強化,app/idobata-policy-app,2025-07-13T13:42:40Z,OPEN,産業政策,README,農家支援と食料安定供給は農業産業政策,自動分類後に手動修正: 2025-07-14,https://github.com/team-mirai/policy/pull/6184,農家支援による食料安定供給の強化
6183,【みらいのくささん提案】過疎地域のリモートワーク拠点設置を促進する税制優遇,app/idobata-policy-app,2025-07-13T13:42:15Z,OPEN,経済財政,README,タイトル「過疎地域のリモートワーク拠点設置を促進する税制優遇」と内容から経済財政に分類,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/6183,【みらいのくささん提案】過疎地域のリモートワーク拠点設置を促進する税制優遇
6180,氷河期世代支援策の追加,app/idobata-policy-app,2025-07-13T13:33:25Z,OPEN,福祉,README,氷河期世代支援は社会保障・福祉政策,自動分類後に手動修正: 2025-07-14,https://github.com/team-mirai/policy/pull/6180,氷河期世代支援策の追加
6179,いじめ問題への取り組みに関する章の新設,app/idobata-policy-app,2025-07-13T13:29:55Z,OPEN,教育,README,いじめ問題は教育分野の重要課題,自動分類後に手動修正: 2025-07-14,https://github.com/team-mirai/policy/pull/6179,いじめ問題への取り組みに関する章の新設
6176,高齢者やデジタルが苦手な方の投票参加を促すための多様な投票方法の提案,app/idobata-policy-app,2025-07-13T13:24:40Z,OPEN,デジタル民主主義,README,高齢者の投票参加促進は民主主義の基盤強化,自動分類後に手動修正: 2025-07-14,https://github.com/team-mirai/policy/pull/6176,高齢者やデジタルが苦手な方の投票参加を促すための多様な投票方法の提案
6173,【kindleさん提案】マニフェストに「教育産業複合体構想」を追加,app/idobata-policy-app,2025-07-13T13:19:49Z,OPEN,教育,README,タイトル「マニフェストに「教育産業複合体構想」を追加」と内容から教育に分類,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/6173,【kindleさん提案】マニフェストに「教育産業複合体構想」を追加
6163,選択的夫婦別姓制度の導入と旧姓使用の拡充,app/idobata-policy-app,2025-07-13T12:53:18Z,OPEN,ビジョン,README,選択的夫婦別姓は多様性を尊重する基本理念,自動分類後に手動修正: 2025-07-14,https://github.com/team-mirai/policy/pull/6163,選択的夫婦別姓制度の導入と旧姓使用の拡充
6160,匿名ユーザーによるマイナンバーカードの機能拡充提案,app/idobata-policy-app,2025-07-13T12:46:43Z,OPEN,行政改革,README,マイナンバーカードは行政デジタル化の中核,自動分類後に手動修正: 2025-07-14,https://github.com/team-mirai/policy/pull/6160,匿名ユーザーによるマイナンバーカードの機能拡充提案
6154,観光政策の新規提案：オーバーツーリズム対策と持続可能な観光モデルの構築,app/idobata-policy-app,2025-07-13T12:27:57Z,OPEN,産業政策,README,観光産業の新規政策。オーバーツーリズム対策と観光のハイブランド化に関する提案,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6154,観光政策の新規提案：オーバーツーリズム対策と持続可能な観光モデルの構築
6152,よんさまからのご提案：AI活用の原則強化とデジタル民主主義の具体化について,app/idobata-policy-app,2025-07-13T12:21:58Z,OPEN,デジタル民主主義,README,AI活用の原則強化と有権者の情報収集支援に関する提案,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6152,よんさまからのご提案：AI活用の原則強化とデジタル民主主義の具体化について
6150,淳様ご提案：AI活用における人間の責任と専門性維持の原則を追記,app/idobata-policy-app,2025-07-13T12:20:52Z,OPEN,ビジョン,README,AI活用における人間の責任と専門性維持の基本原則に関する提案,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6150,淳様ご提案：AI活用における人間の責任と専門性維持の原則を追記
6148,（豊田様ご提案）養育費の不払い問題に関する政策を追加,app/idobata-policy-app,2025-07-13T12:11:36Z,OPEN,子育て,README,養育費不払い問題の解決による子どもの貧困対策,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6148,（豊田様ご提案）養育費の不払い問題に関する政策を追加
6146,「政治改革」に関する改善提案,app/idobata-policy-app,2025-07-13T12:08:33Z,OPEN,その他政策,README,政治改革（議員定年制、報酬適正化、世襲制限）に関する提案,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6146,「政治改革」に関する改善提案
6143,公共施設を多機能拠点として整備する提案,app/idobata-policy-app,2025-07-13T11:56:19Z,OPEN,福祉,README,公共施設の多機能化による子どもと高齢者の支援策,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6143,公共施設を多機能拠点として整備する提案
6142,政策の柱として「多様な家族のあり方を支える法整備」を新たに追加,app/idobata-policy-app,2025-07-13T11:54:47Z,OPEN,ビジョン,README,多様な家族のあり方（選択的夫婦別姓・同性婚）を支える基本理念,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6142,政策の柱として「多様な家族のあり方を支える法整備」を新たに追加
6139,ふくとさんによる「持続可能な都市政策」の改善提案,app/idobata-policy-app,2025-07-13T11:48:01Z,OPEN,その他政策,README,持続可能な都市政策（コンパクトシティ）に関する提案,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6139,ふくとさんによる「持続可能な都市政策」の改善提案
6135,2拠点生活など新しいライフスタイルを支援するアイデアを追記,app/idobata-policy-app,2025-07-13T11:42:27Z,OPEN,その他政策,README,2拠点生活など新しいライフスタイルの支援策,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6135,2拠点生活など新しいライフスタイルを支援するアイデアを追記
6128,【匿名ユーザーさんによる改善提案】個人の納税実績を活用した信用創造の提案,app/idobata-policy-app,2025-07-13T10:59:55Z,OPEN,経済財政,README,納税実績を活用した信用創造（金融政策）の提案,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6128,【匿名ユーザーさんによる改善提案】個人の納税実績を活用した信用創造の提案
6124,ネット上の私的制裁の根絶と人権保障のための提言,app/idobata-policy-app,2025-07-13T10:48:19Z,OPEN,その他政策,README,ネット上の私的制裁と人権保障（司法・人権）に関する提案,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6124,ネット上の私的制裁の根絶と人権保障のための提言
6121,ネット投票における「投票の上書き機能」の原則を追記,app/idobata-policy-app,2025-07-13T10:25:55Z,OPEN,デジタル民主主義,README,ネット投票における「投票の上書き機能」の原則,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6121,ネット投票における「投票の上書き機能」の原則を追記
6118,子育て支援のあり方を見直し、所得制限の撤廃と一律給付の導入を提案,app/idobata-policy-app,2025-07-13T10:15:37Z,OPEN,子育て,README,子育て支援の所得制限撤廃と一律給付の提案,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6118,子育て支援のあり方を見直し、所得制限の撤廃と一律給付の導入を提案
6114,【けいさん提案】性加害の厳罰化を柱とした、被害者を守るための包括的政策,app/idobata-policy-app,2025-07-13T09:59:58Z,OPEN,その他政策,README,性加害の厳罰化（司法・刑事政策）に関する提案,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6114,【けいさん提案】性加害の厳罰化を柱とした、被害者を守るための包括的政策
6110,安楽死に関する政策の追加提案,app/idobata-policy-app,2025-07-13T09:53:05Z,OPEN,その他政策,README,安楽死に関する政策（生命倫理）の提案,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6110,安楽死に関する政策の追加提案
6108,わたなべさんご提案：消費税一本化と経済のDXによる物価安定,app/idobata-policy-app,2025-07-13T09:47:48Z,OPEN,経済財政,README,消費税一本化と経済のDXによる物価安定策,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6108,わたなべさんご提案：消費税一本化と経済のDXによる物価安定
6107,ゆうかさんより：教育を通じた日本文化への理解とアイデンティティ確立の提案,app/idobata-policy-app,2025-07-13T09:47:39Z,OPEN,教育,README,教育を通じた日本文化への理解とアイデンティティ確立,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6107,ゆうかさんより：教育を通じた日本文化への理解とアイデンティティ確立の提案
6105,【既卒の民さん提案】既卒者など多様な経歴を持つ人への就職支援を追加,app/idobata-policy-app,2025-07-13T09:45:09Z,OPEN,産業政策,README,既卒者など多様な経歴を持つ人への就職支援,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6105,【既卒の民さん提案】既卒者など多様な経歴を持つ人への就職支援を追加
6099,ゆうかさんより：国防と情報公開の透明性強化に関する提案,app/idobata-policy-app,2025-07-13T09:24:17Z,OPEN,その他政策,README,国防と情報公開の透明性強化（防衛・安全保障）,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6099,ゆうかさんより：国防と情報公開の透明性強化に関する提案
6097,マニフェストに「スクラップ・アンド・ビルド」の原則を追加,app/idobata-policy-app,2025-07-13T09:23:18Z,OPEN,福祉,README,氷河期世代や独身者への包括的支援策,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6097,マニフェストに「スクラップ・アンド・ビルド」の原則を追加
6095,「（仮称）エンペラー・ワラント・マーク制度」の創設による日本のブランド価値向上,app/idobata-policy-app,2025-07-13T09:19:04Z,OPEN,経済財政,README,投資促進と金融所得課税に関する提案,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6095,「（仮称）エンペラー・ワラント・マーク制度」の創設による日本のブランド価値向上
6092,マニフェストへの平和主義の原則の追記,app/idobata-policy-app,2025-07-13T09:03:05Z,OPEN,福祉,README,子どもの出産・子育て費用の免除と18歳までの教育無償化,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6092,マニフェストへの平和主義の原則の追記
6091,マニフェスト序文を改善し、「100日プラン」の位置づけを明確化,app/idobata-policy-app,2025-07-13T09:01:01Z,OPEN,その他政策,README,外国人の政治参加（外国人参政権）に関する提案,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6091,マニフェスト序文を改善し、「100日プラン」の位置づけを明確化
6090,ご提案：「未来型媒介者」としての新しい国会議員像をマニフェストに明記,app/idobata-policy-app,2025-07-13T09:00:48Z,OPEN,デジタル民主主義,README,若者の政治参加を促進するためのアプリやSNS活用,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6090,ご提案：「未来型媒介者」としての新しい国会議員像をマニフェストに明記
6089,さめまんさんの提案：「チームみらいについて」に人権重視の姿勢を明記,app/idobata-policy-app,2025-07-13T08:59:15Z,OPEN,その他政策,README,国会議員の質の向上と情報公開に関する提案,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6089,さめまんさんの提案：「チームみらいについて」に人権重視の姿勢を明記
6087,マニフェスト改善プロセスにおける外部連携の姿勢を追記,app/idobata-policy-app,2025-07-13T08:52:56Z,OPEN,その他政策,README,移民政策に関する慎重な議論の必要性,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6087,マニフェスト改善プロセスにおける外部連携の姿勢を追記
6084,SNS時代の選挙運動に関する規制の提案,app/idobata-policy-app,2025-07-13T08:38:19Z,OPEN,その他政策,README,リニア新幹線事業の見直しと地域への影響評価,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6084,SNS時代の選挙運動に関する規制の提案
6079,「デジタル民主主義」ページのリンク切れを修正,app/idobata-policy-app,2025-07-13T08:26:05Z,OPEN,ビジョン,README,国民の多数意見を尊重する政策実現の基本方針,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6079,「デジタル民主主義」ページのリンク切れを修正
6078,在外投票のオンライン化をマニフェストに明記,app/idobata-policy-app,2025-07-13T08:23:12Z,OPEN,産業政策,README,エッセンシャルワーカーの給与向上と地位向上,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6078,在外投票のオンライン化をマニフェストに明記
6075,ステップ2の産業に一次産業等の担い手支援の項目を追加,app/idobata-policy-app,2025-07-13T08:02:44Z,OPEN,エネルギー,README,エネルギー安全保障と原子力発電の位置づけ,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6075,ステップ2の産業に一次産業等の担い手支援の項目を追加
6072,【改心の一撃さん】子育て支援と未来技術への二つの提案,app/idobata-policy-app,2025-07-13T07:52:23Z,OPEN,産業政策,README,外国人労働者の待遇改善と定着促進策,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6072,【改心の一撃さん】子育て支援と未来技術への二つの提案
6071,「人権についての基本的な考え方」の新規追加,app/idobata-policy-app,2025-07-13T07:51:47Z,OPEN,その他政策,README,憲法と法制度に関する基本的な考え方,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6071,「人権についての基本的な考え方」の新規追加
6069,消費税に関する方針の明確化と、外国人旅行者向け免税制度の廃止,app/idobata-policy-app,2025-07-13T07:40:39Z,OPEN,その他政策,README,インボイス制度の見直しと中小事業者支援,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6069,消費税に関する方針の明確化と、外国人旅行者向け免税制度の廃止
6063,未成年者への性犯罪対策強化をマニフェストに明記,app/idobata-policy-app,2025-07-13T07:23:28Z,OPEN,その他政策,README,同性婚と家族形成に関する提案,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6063,未成年者への性犯罪対策強化をマニフェストに明記
6056,政策：選択的夫婦別姓制度の導入,app/idobata-policy-app,2025-07-13T07:08:00Z,OPEN,福祉,README,片頭痛患者への医療・福祉支援の充実,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6056,政策：選択的夫婦別姓制度の導入
6054,【コンセプト提案】サイト利用ガイドの新設と、「ステップ」定義に関する見解の確認,app/idobata-policy-app,2025-07-13T06:55:38Z,OPEN,産業政策,README,農業後継者問題と食料自給率向上策,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6054,【コンセプト提案】サイト利用ガイドの新設と、「ステップ」定義に関する見解の確認
6053,【きくさん提案】憲法に関する考え方の追加,app/idobata-policy-app,2025-07-13T06:49:23Z,OPEN,その他政策,README,ペットに関する資格制度と虐待防止策,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6053,【きくさん提案】憲法に関する考え方の追加
6048,選択的夫婦別姓の実現に向け、「多様な家族のあり方を支える」項目を追加,app/idobata-policy-app,2025-07-13T06:33:53Z,OPEN,教育,README,給食無償化と食育の推進,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6048,選択的夫婦別姓の実現に向け、「多様な家族のあり方を支える」項目を追加
6046,政策提案における根拠明記のルール強化,app/idobata-policy-app,2025-07-13T06:30:13Z,OPEN,その他政策,README,社会的マイノリティへの配慮と包摂性,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6046,政策提案における根拠明記のルール強化
6045,[ほんさんからのご提案] 動物愛護政策の新規追加,app/idobata-policy-app,2025-07-13T06:23:23Z,OPEN,エネルギー,README,原子力災害対策と防災体制の強化,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6045,[ほんさんからのご提案] 動物愛護政策の新規追加
6040,ゆかこさんによる改善提案：不妊治療の対象拡大による多様な家族形成支援,app/idobata-policy-app,2025-07-13T06:09:36Z,OPEN,経済財政,README,インフレ対策と経済政策の見直し,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6040,ゆかこさんによる改善提案：不妊治療の対象拡大による多様な家族形成支援
6038,政策案の改善提案：「政治資金の透明化」の明記,app/idobata-policy-app,2025-07-13T06:06:23Z,OPEN,行政改革,README,縦割り行政の是正と中央と地方の連携強化,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6038,政策案の改善提案：「政治資金の透明化」の明記
6033,政策提案：住宅政策の重要性を明確化,app/idobata-policy-app,2025-07-13T05:52:33Z,OPEN,その他政策,README,迷惑系YouTuberへの対策と規制,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6033,政策提案：住宅政策の重要性を明確化
6030,マニフェストに「性別による寿命格差と年金制度」の視点を追加する提案,app/idobata-policy-app,2025-07-13T05:43:44Z,OPEN,その他政策,README,海外投資家への不動産購入規制,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6030,マニフェストに「性別による寿命格差と年金制度」の視点を追加する提案
6016,たすくさんによる「平和と外交に関する基本的な考え方」の追加提案,app/idobata-policy-app,2025-07-13T04:50:12Z,OPEN,経済財政,README,法人税率の見直しと財源確保策,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6016,たすくさんによる「平和と外交に関する基本的な考え方」の追加提案
6010,コロナ後遺症・ワクチン後遺症対策の新規提案,app/idobata-policy-app,2025-07-13T04:25:27Z,OPEN,経済財政,README,国会議員報酬削減とベーシックインカム試験導入,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6010,コロナ後遺症・ワクチン後遺症対策の新規提案
6009,マニフェストの冒頭に新たなスローガンを追加,app/idobata-policy-app,2025-07-13T04:25:06Z,OPEN,その他政策,README,過疎地域の民間委託による活性化策,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6009,マニフェストの冒頭に新たなスローガンを追加
6008,【匿名ユーザーからの提案】選択的夫婦別姓の導入,app/idobata-policy-app,2025-07-13T04:19:11Z,OPEN,ビジョン,README,「賢く豊かで優しい日本」という基本理念の追加,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6008,【匿名ユーザーからの提案】選択的夫婦別姓の導入
6006,【いのりさん提案】相続手続きのデジタル化による負担軽減,app/idobata-policy-app,2025-07-13T04:17:56Z,OPEN,その他政策,README,「親子断絶防止法」による共同親権の推進,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6006,【いのりさん提案】相続手続きのデジタル化による負担軽減
6001,DAOの社会実装による、公正で柔軟な働き方の実現,app/idobata-policy-app,2025-07-13T03:57:56Z,OPEN,福祉,README,「困っている人」への包括的支援システム,LLM分析バッチ2: 2025-07-14,https://github.com/team-mirai/policy/pull/6001,DAOの社会実装による、公正で柔軟な働き方の実現
5999,「プラネタリーヘルス」に関する政策検討の表現を修正,app/idobata-policy-app,2025-07-13T03:51:12Z,OPEN,産業政策,README,プラネタリーヘルス（予防医療・サステナブル産業・AI技術の統合）への投資に関する提案,LLM分析バッチ3: 2025-07-14,https://github.com/team-mirai/policy/pull/5999,「プラネタリーヘルス」に関する政策検討の表現を修正
5996,AIと著作権に関する基本方針を追記,app/idobata-policy-app,2025-07-13T03:37:53Z,OPEN,その他政策,README,AIと著作権に関する基本方針。知的財産権保護に関する政策,LLM分析バッチ3: 2025-07-14,https://github.com/team-mirai/policy/pull/5996,AIと著作権に関する基本方針を追記
5995,マニフェストへの選択的夫婦別姓に関する記述の追加,app/idobata-policy-app,2025-07-13T03:36:46Z,OPEN,ビジョン,README,選択的夫婦別姓と同性婚に関する基本理念の追加,LLM分析バッチ3: 2025-07-14,https://github.com/team-mirai/policy/pull/5995,マニフェストへの選択的夫婦別姓に関する記述の追加
5994,バグ報告：iOS版ブラウザでハンバーガーメニューの項目が選択できない,app/idobata-policy-app,2025-07-13T03:31:01Z,OPEN,['システム'],README,iOS版ブラウザのバグ報告。技術的な問題のドキュメント化,LLM分析バッチ3: 2025-07-14,https://github.com/team-mirai/policy/pull/5994,バグ報告：iOS版ブラウザでハンバーガーメニューの項目が選択できない
5992,【政策提案】誰もが安心して使える「ワークスペース環境」の整備,app/idobata-policy-app,2025-07-13T03:17:43Z,OPEN,その他政策,README,公共ワークスペース環境の整備。都市インフラ・公共施設活用,LLM分析バッチ3: 2025-07-14,https://github.com/team-mirai/policy/pull/5992,【政策提案】誰もが安心して使える「ワークスペース環境」の整備
5988,AI等デジタル技術の調達・運用に関する原則の追記,app/idobata-policy-app,2025-07-13T02:58:33Z,OPEN,行政改革,README,AI等デジタル技術の調達・運用における透明性とセキュリティ確保,LLM分析バッチ3: 2025-07-14,https://github.com/team-mirai/policy/pull/5988,AI等デジタル技術の調達・運用に関する原則の追記
5983,0289さんによる提案：ステップ1への「ネット広告の健全化」の追加,app/idobata-policy-app,2025-07-13T02:42:45Z,OPEN,その他政策,README,ネット広告の健全化。インターネット規制・消費者保護,LLM分析バッチ3: 2025-07-14,https://github.com/team-mirai/policy/pull/5983,0289さんによる提案：ステップ1への「ネット広告の健全化」の追加
5982,AI・デジタル原則の明確化と、制度の谷間にいる方への配慮を追加,app/idobata-policy-app,2025-07-13T02:41:00Z,OPEN,ビジョン,README,AI活用の責任原則とデジタル化における配慮の基本方針,LLM分析バッチ3: 2025-07-14,https://github.com/team-mirai/policy/pull/5982,AI・デジタル原則の明確化と、制度の谷間にいる方への配慮を追加
5981,政策項目「福祉」に、制度の狭間にある人々への支援についての補足を追記,app/idobata-policy-app,2025-07-13T02:38:31Z,OPEN,その他政策,README,年金制度の公平性確保と世代間格差の是正,LLM分析バッチ3: 2025-07-14,https://github.com/team-mirai/policy/pull/5981,政策項目「福祉」に、制度の狭間にある人々への支援についての補足を追記
5980,匿名ユーザーによる包括的性教育と多様な家族のあり方に関する改善提案,app/idobata-policy-app,2025-07-13T02:37:38Z,OPEN,エネルギー,README,原子力発電のあり方に関する基本方針,LLM分析バッチ3: 2025-07-14,https://github.com/team-mirai/policy/pull/5980,匿名ユーザーによる包括的性教育と多様な家族のあり方に関する改善提案
5977,経済的に困難な若者のための就労・自立支援制度の創設,app/idobata-policy-app,2025-07-13T02:31:05Z,OPEN,その他政策,README,死刑制度廃止と終身刑導入に関する提案,LLM分析バッチ3: 2025-07-14,https://github.com/team-mirai/policy/pull/5977,経済的に困難な若者のための就労・自立支援制度の創設
5972,生活保護制度の見直しと不正受給対策の強化,app/idobata-policy-app,2025-07-13T01:57:11Z,OPEN,行政改革,README,地方自治体の行政サービス統一化とデジタル化,LLM分析バッチ3: 2025-07-14,https://github.com/team-mirai/policy/pull/5972,生活保護制度の見直しと不正受給対策の強化
5971,【匿名ユーザーからの改善提案】人権に関する基本方針の追加,app/idobata-policy-app,2025-07-13T01:54:54Z,OPEN,産業政策,README,一次産業（農林水産業）の未来に関する政策提案,LLM分析バッチ3: 2025-07-14,https://github.com/team-mirai/policy/pull/5971,【匿名ユーザーからの改善提案】人権に関する基本方針の追加
5963,目次を更新：デジタル民主主義の項目に政治資金の透明化と罰則強化を追記,app/idobata-policy-app,2025-07-13T01:31:31Z,OPEN,エネルギー,README,太陽光発電と電気自動車を活用した災害対策とエネルギー政策,LLM分析バッチ3: 2025-07-14,https://github.com/team-mirai/policy/pull/5963,目次を更新：デジタル民主主義の項目に政治資金の透明化と罰則強化を追記
5959,子育て支援策に関する公平性の議論の追加,app/idobata-policy-app,2025-07-13T01:15:02Z,OPEN,その他政策,README,政治家の議論スキル向上と記録公開に関する提案,LLM分析バッチ3: 2025-07-14,https://github.com/team-mirai/policy/pull/5959,子育て支援策に関する公平性の議論の追加
5958,インボイス制度の廃止と消費税の単一税率化提案,app/idobata-policy-app,2025-07-13T01:14:23Z,OPEN,教育,README,学校給食費の無償化と子どもの食の安全,LLM分析バッチ3: 2025-07-14,https://github.com/team-mirai/policy/pull/5958,インボイス制度の廃止と消費税の単一税率化提案
5957,子育て支援の拡充：企業内保育の促進,app/idobata-policy-app,2025-07-13T01:09:40Z,OPEN,その他政策,README,生成AIと著作権に関する法的ルールの明確化,LLM分析バッチ3: 2025-07-14,https://github.com/team-mirai/policy/pull/5957,子育て支援の拡充：企業内保育の促進
