PR番号,タイトル,作成者,作成日,ステータス,政策分野（新ラベル）,旧ラベル,分類理由,分析メモ,URL,説明（200文字まで）
6188,匿名ユーザー様による「新たな弔い」に関する統合的政策の提案,app/idobata-policy-app,2025-07-13T13:48:13Z,OPEN,その他政策,README,葬儀・墓地は社会インフラに関わる分野,自動分類後に手動修正: 2025-07-14,https://github.com/team-mirai/policy/pull/6188,匿名ユーザー様による「新たな弔い」に関する統合的政策の提案
6186,教育：教員の役割見直しと外部人材活用の提案,app/idobata-policy-app,2025-07-13T13:47:19Z,OPEN,教育,README,タイトル「教育：教員の役割見直しと外部人材活用の提案」と内容から教育に分類,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/6186,教育：教員の役割見直しと外部人材活用の提案
6184,農家支援による食料安定供給の強化,app/idobata-policy-app,2025-07-13T13:42:40Z,OPEN,産業政策,README,農家支援と食料安定供給は農業産業政策,自動分類後に手動修正: 2025-07-14,https://github.com/team-mirai/policy/pull/6184,農家支援による食料安定供給の強化
6183,【みらいのくささん提案】過疎地域のリモートワーク拠点設置を促進する税制優遇,app/idobata-policy-app,2025-07-13T13:42:15Z,OPEN,経済財政,README,タイトル「過疎地域のリモートワーク拠点設置を促進する税制優遇」と内容から経済財政に分類,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/6183,【みらいのくささん提案】過疎地域のリモートワーク拠点設置を促進する税制優遇
6180,氷河期世代支援策の追加,app/idobata-policy-app,2025-07-13T13:33:25Z,OPEN,福祉,README,氷河期世代支援は社会保障・福祉政策,自動分類後に手動修正: 2025-07-14,https://github.com/team-mirai/policy/pull/6180,氷河期世代支援策の追加
6179,いじめ問題への取り組みに関する章の新設,app/idobata-policy-app,2025-07-13T13:29:55Z,OPEN,教育,README,いじめ問題は教育分野の重要課題,自動分類後に手動修正: 2025-07-14,https://github.com/team-mirai/policy/pull/6179,いじめ問題への取り組みに関する章の新設
6176,高齢者やデジタルが苦手な方の投票参加を促すための多様な投票方法の提案,app/idobata-policy-app,2025-07-13T13:24:40Z,OPEN,デジタル民主主義,README,高齢者の投票参加促進は民主主義の基盤強化,自動分類後に手動修正: 2025-07-14,https://github.com/team-mirai/policy/pull/6176,高齢者やデジタルが苦手な方の投票参加を促すための多様な投票方法の提案
6173,【kindleさん提案】マニフェストに「教育産業複合体構想」を追加,app/idobata-policy-app,2025-07-13T13:19:49Z,OPEN,教育,README,タイトル「マニフェストに「教育産業複合体構想」を追加」と内容から教育に分類,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/6173,【kindleさん提案】マニフェストに「教育産業複合体構想」を追加
6163,選択的夫婦別姓制度の導入と旧姓使用の拡充,app/idobata-policy-app,2025-07-13T12:53:18Z,OPEN,ビジョン,README,選択的夫婦別姓は多様性を尊重する基本理念,自動分類後に手動修正: 2025-07-14,https://github.com/team-mirai/policy/pull/6163,選択的夫婦別姓制度の導入と旧姓使用の拡充
6160,匿名ユーザーによるマイナンバーカードの機能拡充提案,app/idobata-policy-app,2025-07-13T12:46:43Z,OPEN,行政改革,README,マイナンバーカードは行政デジタル化の中核,自動分類後に手動修正: 2025-07-14,https://github.com/team-mirai/policy/pull/6160,匿名ユーザーによるマイナンバーカードの機能拡充提案
