PR番号,タイトル,作成者,作成日,ステータス,政策分野（新ラベル）,旧ラベル,分類理由,分析メモ,URL,説明（200文字まで）
5502,移民政策に関する項目の追加と、慎重な検討を促す基本方針の明記,app/idobata-policy-app,2025-07-11T13:29:48Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5502,移民政策に関する項目の追加と、慎重な検討を促す基本方針の明記
5497,メンタルヘルス政策に関する新たな視点の追加,app/idobata-policy-app,2025-07-11T13:03:39Z,OPEN,医療,README,医療制度・健康政策,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5497,メンタルヘルス政策に関する新たな視点の追加
5494,AIと労働力の未来に関する新たな方針の提案,app/idobata-policy-app,2025-07-11T12:48:14Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5494,AIと労働力の未来に関する新たな方針の提案
5489,選挙期間中のマニフェストの取り扱いに関するルールを追加,app/idobata-policy-app,2025-07-11T12:30:02Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5489,選挙期間中のマニフェストの取り扱いに関するルールを追加
5488,表現の自由と創作活動の支援に関する政策の追加,app/idobata-policy-app,2025-07-11T12:28:36Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5488,表現の自由と創作活動の支援に関する政策の追加
5487,ともきさんによる東京一極集中の是正と地方創生に関する提案,app/idobata-policy-app,2025-07-11T12:24:36Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5487,ともきさんによる東京一極集中の是正と地方創生に関する提案
5483,障害児支援の充実と、それが少子化対策にも繋がる視点の追加,app/idobata-policy-app,2025-07-11T12:17:53Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5483,障害児支援の充実と、それが少子化対策にも繋がる視点の追加
5480,政策要望の見える化,app/idobata-policy-app,2025-07-11T12:01:44Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5480,政策要望の見える化
5474,医療制度の持続可能性と公平性に関する改善提案,app/idobata-policy-app,2025-07-11T11:37:44Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5474,医療制度の持続可能性と公平性に関する改善提案
5473,【ゆさん提案】外国人との共生・移民政策に関するたたき台の追加,app/idobata-policy-app,2025-07-11T11:32:36Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5473,【ゆさん提案】外国人との共生・移民政策に関するたたき台の追加
5465,あさんのご提案：子どもの心理的安全性を確保するための施策を追加,app/idobata-policy-app,2025-07-11T11:13:29Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5465,あさんのご提案：子どもの心理的安全性を確保するための施策を追加
5463,しおちゃんさんによる政策マニフェスト改善提案,app/idobata-policy-app,2025-07-11T11:11:04Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5463,しおちゃんさんによる政策マニフェスト改善提案
5461,のぶちょさんによる医療制度改革の提案,app/idobata-policy-app,2025-07-11T11:05:59Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5461,のぶちょさんによる医療制度改革の提案
5453,グリーンインフラ・流域治水の項目追加,app/idobata-policy-app,2025-07-11T10:42:33Z,OPEN,産業政策,README,産業振興・雇用政策,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5453,グリーンインフラ・流域治水の項目追加
5452,自動車関連税の全廃による経済活性化策の提案,app/idobata-policy-app,2025-07-11T10:42:19Z,OPEN,産業政策,README,産業振興・雇用政策,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5452,自動車関連税の全廃による経済活性化策の提案
5451,ひとり親家庭への支援拡充に関する提案,app/idobata-policy-app,2025-07-11T10:37:01Z,OPEN,子育て,README,子育て支援・少子化対策,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5451,ひとり親家庭への支援拡充に関する提案
5447,選択的夫婦別姓制度の早期実現をマニフェストに明記する提案,app/idobata-policy-app,2025-07-11T10:21:11Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5447,選択的夫婦別姓制度の早期実現をマニフェストに明記する提案
5443,インボイス制度の見直しを提案,app/idobata-policy-app,2025-07-11T10:08:09Z,OPEN,産業政策,README,産業振興・雇用政策,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5443,インボイス制度の見直しを提案
5441,[匿名ユーザー様提案] 障害のある方々とその家族への支援拡充,app/idobata-policy-app,2025-07-11T10:02:15Z,OPEN,子育て,README,子育て支援・少子化対策,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5441,[匿名ユーザー様提案] 障害のある方々とその家族への支援拡充
5439,性犯罪の厳罰化についての提案,app/idobata-policy-app,2025-07-11T09:47:53Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5439,性犯罪の厳罰化についての提案
5432,エネルギー政策に関する基本姿勢をマニフェストの冒頭に明記,app/idobata-policy-app,2025-07-11T08:45:34Z,OPEN,産業政策,README,産業振興・雇用政策,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5432,エネルギー政策に関する基本姿勢をマニフェストの冒頭に明記
5430,政策提案：外国人による土地取得に関する検討項目の追加,app/idobata-policy-app,2025-07-11T08:40:30Z,OPEN,産業政策,README,産業振興・雇用政策,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5430,政策提案：外国人による土地取得に関する検討項目の追加
5426,政策提案：小児性犯罪の厳罰化と再犯防止策の導入,app/idobata-policy-app,2025-07-11T08:11:58Z,OPEN,子育て,README,子育て支援・少子化対策,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5426,政策提案：小児性犯罪の厳罰化と再犯防止策の導入
5423,【なぎささん提案】READMEに「よくあるご質問」セクションを追加,app/idobata-policy-app,2025-07-11T08:00:52Z,OPEN,デジタル民主主義,README,選挙制度・民主主義に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5423,【なぎささん提案】READMEに「よくあるご質問」セクションを追加
5422,同性婚の法制化をマニフェストに追加,app/idobata-policy-app,2025-07-11T07:59:39Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5422,同性婚の法制化をマニフェストに追加
5417,産前産後ケアの抜本的拡充（産前休暇の柔軟化と就労環境の改善）,app/idobata-policy-app,2025-07-11T07:51:06Z,OPEN,[システム],README,マニフェストの構造改善（産前産後ケアの抜本的拡充（産前休暇の柔軟化と就労環境の改善））,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5417,産前産後ケアの抜本的拡充（産前休暇の柔軟化と就労環境の改善）
5413,移民・難民制度の見直しに関する提案,app/idobata-policy-app,2025-07-11T07:47:40Z,OPEN,産業政策,README,産業振興・雇用政策,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5413,移民・難民制度の見直しに関する提案
5412,「表現の自由」に関する基本的な考え方を追記,app/idobata-policy-app,2025-07-11T07:40:13Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5412,「表現の自由」に関する基本的な考え方を追記
5399,ぱやさんによる社会保障をセーフティネットとして明確化する提案,app/idobata-policy-app,2025-07-11T06:50:35Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5399,ぱやさんによる社会保障をセーフティネットとして明確化する提案
5397,卵子凍結への支援策を新設する提案,app/idobata-policy-app,2025-07-11T06:40:41Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5397,卵子凍結への支援策を新設する提案
5391,マニフェスト目次の明確化：「外交・安全保障」の追記,app/idobata-policy-app,2025-07-11T06:25:31Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5391,マニフェスト目次の明確化：「外交・安全保障」の追記
5386,小林由美子さんからの提案：誰もが相談しやすい仕組みの明記と、外国人との共生に関する政策議論の提起,app/idobata-policy-app,2025-07-11T05:58:53Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5386,小林由美子さんからの提案：誰もが相談しやすい仕組みの明記と、外国人との共生に関する政策議論の提起
5381,匿名ユーザーからの提案：財源確保と経済活性化に関する総合的な税制改革,app/idobata-policy-app,2025-07-11T05:42:44Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5381,匿名ユーザーからの提案：財源確保と経済活性化に関する総合的な税制改革
5380,"【政策提案 by y,f】目次に「外国人との共生社会の実現」の項目を追加",app/idobata-policy-app,2025-07-11T05:37:35Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5380,"【政策提案 by y,f】目次に「外国人との共生社会の実現」の項目を追加"
5374,オンライン・公共空間における広告の健全化に関する政策の追加,app/idobata-policy-app,2025-07-11T05:13:37Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5374,オンライン・公共空間における広告の健全化に関する政策の追加
5369,moさんによる「在外選挙におけるオンライン投票の導入」の提案,app/idobata-policy-app,2025-07-11T05:01:47Z,OPEN,デジタル民主主義,README,選挙制度・民主主義に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5369,moさんによる「在外選挙におけるオンライン投票の導入」の提案
5366,政策改善提案：サイバーセキュリティと選挙の透明性強化,app/idobata-policy-app,2025-07-11T04:40:22Z,OPEN,デジタル民主主義,README,選挙制度・民主主義に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5366,政策改善提案：サイバーセキュリティと選挙の透明性強化
5365,政策に難病を持つ方々の移行期医療の視点を追加,app/idobata-policy-app,2025-07-11T04:39:04Z,OPEN,ビジョン,README,政治理念・基本方針に関する提案,直接分析: 2025-07-14,https://github.com/team-mirai/policy/pull/5365,政策に難病を持つ方々の移行期医療の視点を追加
