PR番号,タイトル,作成者,作成日,ステータス,政策分野（新ラベル）,旧ラベル,分類理由,分析メモ,URL,説明（200文字まで）
6033,政策提案：住宅政策の重要性を明確化,app/idobata-policy-app,2025-07-13T05:52:33Z,OPEN,その他政策,README,住宅政策の重要性の明確化,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/6033,政策提案：住宅政策の重要性を明確化
6008,【匿名ユーザーからの提案】選択的夫婦別姓の導入,app/idobata-policy-app,2025-07-13T04:19:11Z,OPEN,ビジョン,README,選択的夫婦別姓の導入（基本的人権）,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/6008,【匿名ユーザーからの提案】選択的夫婦別姓の導入
6006,【いのりさん提案】相続手続きのデジタル化による負担軽減,app/idobata-policy-app,2025-07-13T04:17:56Z,OPEN,行政改革,README,相続手続きのデジタル化による負担軽減,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/6006,【いのりさん提案】相続手続きのデジタル化による負担軽減
6001,DAOの社会実装による、公正で柔軟な働き方の実現,app/idobata-policy-app,2025-07-13T03:57:56Z,OPEN,産業政策,README,DAOの社会実装による公正で柔軟な働き方,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/6001,DAOの社会実装による、公正で柔軟な働き方の実現
5999,「プラネタリーヘルス」に関する政策検討の表現を修正,app/idobata-policy-app,2025-07-13T03:51:12Z,OPEN,医療,README,プラネタリーヘルスに関する政策検討,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5999,「プラネタリーヘルス」に関する政策検討の表現を修正
5994,バグ報告：iOS版ブラウザでハンバーガーメニューの項目が選択できない,app/idobata-policy-app,2025-07-13T03:31:01Z,OPEN,['システム'],README,iOS版ブラウザのバグ報告,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5994,バグ報告：iOS版ブラウザでハンバーガーメニューの項目が選択できない
5992,【政策提案】誰もが安心して使える「ワークスペース環境」の整備,app/idobata-policy-app,2025-07-13T03:17:43Z,OPEN,その他政策,README,公共ワークスペース環境の整備（都市インフラ）,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5992,【政策提案】誰もが安心して使える「ワークスペース環境」の整備
5983,0289さんによる提案：ステップ1への「ネット広告の健全化」の追加,app/idobata-policy-app,2025-07-13T02:42:45Z,OPEN,その他政策,README,ネット広告の健全化（消費者保護・インターネット規制）,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5983,0289さんによる提案：ステップ1への「ネット広告の健全化」の追加
5982,AI・デジタル原則の明確化と、制度の谷間にいる方への配慮を追加,app/idobata-policy-app,2025-07-13T02:41:00Z,OPEN,ビジョン,README,AI・デジタル原則の明確化と配慮事項,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5982,AI・デジタル原則の明確化と、制度の谷間にいる方への配慮を追加
5981,政策項目「福祉」に、制度の狭間にある人々への支援についての補足を追記,app/idobata-policy-app,2025-07-13T02:38:31Z,OPEN,福祉,README,制度の狭間にある人々への支援補足,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5981,政策項目「福祉」に、制度の狭間にある人々への支援についての補足を追記
5980,匿名ユーザーによる包括的性教育と多様な家族のあり方に関する改善提案,app/idobata-policy-app,2025-07-13T02:37:38Z,OPEN,教育,README,包括的性教育と多様な家族のあり方,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5980,匿名ユーザーによる包括的性教育と多様な家族のあり方に関する改善提案
5971,【匿名ユーザーからの改善提案】人権に関する基本方針の追加,app/idobata-policy-app,2025-07-13T01:54:54Z,OPEN,ビジョン,README,人権に関する基本方針の追加,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5971,【匿名ユーザーからの改善提案】人権に関する基本方針の追加
5963,目次を更新：デジタル民主主義の項目に政治資金の透明化と罰則強化を追記,app/idobata-policy-app,2025-07-13T01:31:31Z,OPEN,デジタル民主主義,README,政治資金の透明化と罰則強化,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5963,目次を更新：デジタル民主主義の項目に政治資金の透明化と罰則強化を追記
5958,インボイス制度の廃止と消費税の単一税率化提案,app/idobata-policy-app,2025-07-13T01:14:23Z,OPEN,経済財政,README,インボイス制度廃止と消費税単一税率化,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5958,インボイス制度の廃止と消費税の単一税率化提案
5956,政策評価の基本方針に多角的視点を追加,app/idobata-policy-app,2025-07-13T01:00:51Z,OPEN,['システム'],README,政策評価の基本方針に多角的視点を追加,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5956,政策評価の基本方針に多角的視点を追加
5943,【重要課題の明記】党の基本方針の不在について,app/idobata-policy-app,2025-07-13T00:17:20Z,OPEN,ビジョン,README,党の基本方針の不在についての重要課題明記,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5943,【重要課題の明記】党の基本方針の不在について
5940,【うしさん提案】子育て政策の改善：学童保育の環境を充実に,app/idobata-policy-app,2025-07-13T00:08:47Z,OPEN,子育て,README,学童保育の環境充実,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5940,【うしさん提案】子育て政策の改善：学童保育の環境を充実に
5939,【ふるちゃんさん提案】国際卓越研究大学を中心とした共同研究体制の推進,app/idobata-policy-app,2025-07-13T00:06:52Z,OPEN,科学技術,README,国際卓越研究大学を中心とした共同研究体制,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5939,【ふるちゃんさん提案】国際卓越研究大学を中心とした共同研究体制の推進
5938,「誰一人取り残さない防災DX」の実現に向けた新規政策提案,app/idobata-policy-app,2025-07-13T00:05:50Z,OPEN,その他政策,README,防災DXの実現（防災・危機管理）,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5938,「誰一人取り残さない防災DX」の実現に向けた新規政策提案
5933,選択的夫婦別姓に関する方針を追加,app/idobata-policy-app,2025-07-12T23:48:28Z,OPEN,ビジョン,README,選択的夫婦別姓に関する方針,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5933,選択的夫婦別姓に関する方針を追加
5932,マニフェストの基本原則としての人権尊重の姿勢を明記,app/idobata-policy-app,2025-07-12T23:43:19Z,OPEN,ビジョン,README,人権尊重の姿勢を基本原則として明記,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5932,マニフェストの基本原則としての人権尊重の姿勢を明記
5910,meumoさん提案：葉酸に関する検討プロセスの追記,app/idobata-policy-app,2025-07-12T19:40:08Z,OPEN,医療,README,葉酸に関する検討プロセス（妊産婦支援）,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5910,meumoさん提案：葉酸に関する検討プロセスの追記
5903,社会保険料と税金の使途に関する議論の明記,app/idobata-policy-app,2025-07-12T18:12:11Z,OPEN,経済財政,README,社会保険料と税金の使途に関する議論,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5903,社会保険料と税金の使途に関する議論の明記
5896,多様な世帯への配慮と地方創生の視点を追加する提案 by こんごう,app/idobata-policy-app,2025-07-12T17:00:17Z,OPEN,子育て,README,多様な世帯への配慮と地方創生（子育て支援）,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5896,多様な世帯への配慮と地方創生の視点を追加する提案 by こんごう
5893,fさんによる「地方のデジタル産業振興」の追加提案,app/idobata-policy-app,2025-07-12T16:54:11Z,OPEN,産業政策,README,地方のデジタル産業振興,自動分類: 2025-07-14,https://github.com/team-mirai/policy/pull/5893,fさんによる「地方のデジタル産業振興」の追加提案
