PR番号,タイトル,作成者,作成日,ステータス,政策分野（新ラベル）,旧ラベル,分類理由,分析メモ,URL,説明（200文字まで）
4283,サイトのアクセシビリティ向上のための追加要望（手話・字幕）,app/idobata-policy-app,2025-07-07,OPEN,[システム],README,ウェブサイトやシステムの改善要望,システム改善,https://github.com/team-mirai/policy/pull/4283,利用者「ば」様よりご提案いただいたアクセシビリティ向上に関するご要望を、前回提案に続いてファイルに追記し、改善提案を更新します。  **変更の背景と目的** 前回の「サイト全体のフォントをUDデジタル教科書体に変更してほしい」というご要望に加え、今回は動画コンテンツのアクセシビリティに関する、さらに重要なご提案を頂きました。  1.  **演説などの動画に、手話通訳版も用意してほしい。** 2. ...
4281,政治改革：議員定年制と若手候補者への供託金支援の提案,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,既存の政策分野に分類困難,要詳細確認,https://github.com/team-mirai/policy/pull/4281,この改善提案は、ユーザーKyokoTさんによる、日本の政治システムが直面している重要な課題、すなわち政治家の高齢化と、新しい世代が政治に参加する上での障壁に取り組むためのものです。現状の政治は、経験豊富なベテラン議員が長く活躍する一方で、若い世代の新しい視点や価値観が反映されにくいという側面も持っています。また、立候補に伴う高額な供託金などの経済的負担は、意欲と能力のある若者が政治の道を志す上で、...
4276,選択的夫婦別姓の導入,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,婚姻・家族制度は既存分野に属さない,婚姻家族制度,https://github.com/team-mirai/policy/pull/4276,本提案は、いいさんからのご意見に基づき、マニフェストに「選択的夫婦別姓の実現」を盛り込むものです。  ### 提案の背景と課題  現在の日本の法律では、夫婦は婚姻時に同姓であることが義務付けられています。しかし、内閣府の調査によれば、実際に姓を変更するのは約95%が女性です。これにより、特に働く女性はキャリアを通じて様々な不利益を被っています。  具体的には、以下のような課題が挙げられます。  1...
4266,緊急提言：次世代のための「動的投票スコア制度」の提案,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,既存の政策分野に分類困難,要詳細確認,https://github.com/team-mirai/policy/pull/4266,この改善提案は、ユーザーのあおいさんによって提起された、現代日本が抱える深刻な課題、すなわち「静かな内戦」とも呼ぶべき三重の格差（地理的、経済的、世代間）に正面から向き合うための、画期的な制度設計案「動的投票スコア制度」をマニフェストに追加するものです。  あおいさんは、建前上の「一人一票」が、極端な少子高齢化が進んだ現代においては、むしろ未来を担う世代の声をかき消し、機会の不平等を固定化させる不...
4260,不動産価格の安定化に向けた政策の追加提案,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,既存の政策分野に分類困難,要詳細確認,https://github.com/team-mirai/policy/pull/4260,匿名ユーザー様からのご提案に基づき、不動産価格の安定化に関する新たな政策をマニフェストに追加することを提案します。  **【提案の背景と問題意識】**  本提案は、「匿名ユーザー」様から寄せられた切実なご意見から生まれました。現在、東京都心部をはじめとする大都市圏において、不動産価格は異常な高騰を続けており、特に一般の家庭にとってマイホームの購入は極めて困難な状況にあります。このままでは、多くの人...
4253,Hiroさんによる、動物が好きな人も嫌いな人も納得できるペット共生政策の提案,app/idobata-policy-app,2025-07-07,OPEN,福祉,README,本文から福祉関連と判定,福祉政策,https://github.com/team-mirai/policy/pull/4253,Hiroさんより、動物を愛する人々も、そうでない人々も、共に納得し快適に過ごせる社会を目指すための、ペットとの共生に関する新たな政策をご提案いただきました。この提案は、ペットを巡る近隣トラブルの減少や、動物自身の安全と福祉を守りたいという強い思いから生まれたものです。  以下に、提案の主な3つの柱を詳述します。  **1. マイクロチップ情報の活用と装着の完全義務化** 全ての犬・猫へのマイクロチ...
4250,外交政策の基本方針を追加,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,外交・防衛政策は既存分野に属さない,外交防衛政策,https://github.com/team-mirai/policy/pull/4250,匿名ユーザーさんとの対話を通じて、マニフェストに不足していた「外交」に関する項目を追加する提案です。  **提案の背景と目的**  現在公開されているマニフェストには、日本の国際社会における立ち位置や他国との関わり方を示す「外交」の項目が存在しない、というご指摘を匿名ユーザーさんよりいただきました。外交政策は国の根幹をなす重要な要素であるため、このマニフェストにおいても明確な方針を示すべきである、...
4249,外交政策の具体化：対中政策と日米同盟の強化,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,外交・防衛政策は既存分野に属さない,外交防衛政策,https://github.com/team-mirai/policy/pull/4249,あさんのご提案に基づき、マニフェストにおける外交政策の項目を大幅に具体化しました。  これまでのマニフェストでは、「その他重要分野」として外交政策が挙げられていただけでしたが、具体的な方針が記載されておらず、議論のたたき台として不十分な状態でした。今回の変更は、現代の厳しい国際情勢、特に中国の台頭と、それに対する日本の向き合い方を明確にすることで、国民的な議論を喚起し、チームみらいの毅然とした姿勢...
4247,熟議の重視とアジャイルな政策運営の方針の明記,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,既存の政策分野に分類困難,要詳細確認,https://github.com/team-mirai/policy/pull/4247,この変更は、moriken様との対話に基づき、チームみらいの政策策定と運営に関する２つの重要な基本姿勢をマニフェストに明記するものです。  ### １．重要課題における「熟議」の重視  `「このマニフェスト自身も、みんなの知恵を集めて改善していきます」`の章に、重要課題へのアプローチを具体化する一文を追加しました。  **追加した記述：** 「特に、皇室の安定的な継承問題のような重要課題では、専門...
4244,防衛政策に関する新たな方針の追加提案,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,外交・防衛政策は既存分野に属さない,外交防衛政策,https://github.com/team-mirai/policy/pull/4244,匿名ユーザー様との議論に基づき、これまでマニフェストに記載のなかった防衛政策に関して新たな方針を追加する提案です。  背景として、東アジア地域における安全保障環境の変化に対応する必要性が高まっています。匿名ユーザー様からは「日本と密接な関係にある同志国（イギリス、イタリア、オーストラリア、フィリピンなど）との連携を深めるべき」とのご意見をいただき、その一環としてこれらの国々への防衛装備品の輸出を推...
4240,国民健康保険の公平性と医療費最適化に関する基本姿勢の追記,app/idobata-policy-app,2025-07-07,OPEN,医療,README,医療制度・健康政策に関する提案,医療制度改善,https://github.com/team-mirai/policy/pull/4240,本提案は、匿名ユーザー様との熟議を通じて、現在のマニフェストにおける社会保障制度、特に国民健康保険に関する基本姿勢をより明確化し、強化するために行うものです。匿名ユーザー様から提起された、制度の公平性と持続可能性に対する課題意識を起点に、議論を重ねて具体的な改善案として結実しました。  **【提案の背景と議論の経緯】** 議論の出発点は、国民健康保険制度における公平性への懸念でした。特に、外国籍の...
4238,家族制度に関する基本方針を追加し、選択的夫婦別姓に対する立場を明確化,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,婚姻・家族制度は既存分野に属さない,婚姻家族制度,https://github.com/team-mirai/policy/pull/4238,ハグラーさんとの対話の中で、現行のマニフェストには家族制度、特に選択的夫婦別姓に関するチームみらいの公式な立場が明記されておらず、有権者や支持者が政策方針を理解する上で不明確な点がある、という課題が提起されました。この点を改善するため、ハグラーさんの提案に基づき、新たに「家族制度に関する基本方針」という項目をマニフェストに追加する編集を行いました。この変更は、チームみらいの政策スタンスを明確化し、...
4236,konさん提案：子育て世代の経済的格差是正,app/idobata-policy-app,2025-07-07,OPEN,子育て,README,少子化対策・育児支援政策,子育て支援,https://github.com/team-mirai/policy/pull/4236,konさんからのご提案を基に、子育て世代が直面する経済的な不利益や格差を是正するための具体的な政策検討項目を追加しました。この提案は、出産を控える当事者であるkonさんの実体験に基づくものであり、現行制度の課題を的確に捉えた、非常に重要な改善案です。  **主な変更点**  1.  **児童手当の支給期間における生まれ月格差の是正検討:**     *   **背景:** 現行の児童手当制度では、...
4234,くろねこさんからの提案：デジタル民主主義の項目に記者会見のオンライン化を追記,app/idobata-policy-app,2025-07-07,OPEN,デジタル民主主義,README,デジタル技術による政治参加促進,デジタル政治参加,https://github.com/team-mirai/policy/pull/4234,## 提案の概要  くろねこ様からのご提案に基づき、マニフェストにおける「デジタル民主主義」の項目に、「記者会見のオンライン化」に関する記述を追加することを提案します。具体的には、目次内の「６．デジタル民主主義」を「６．デジタル民主主義（記者会見のオンライン化を含む）」と変更します。  ## 提案の意図と目的  この変更は、政府や公的機関の記者会見における透明性と公平性を抜本的に向上させることを目...
4232,AIを活用した農業改善の具体例を追記,app/idobata-policy-app,2025-07-07,OPEN,科学技術,README,AI・人工知能技術の活用・規制,AI技術活用,https://github.com/team-mirai/policy/pull/4232,【提案者】 相澤優大様  【変更の経緯と目的】 この度の改善提案は、市民である相澤優大様より頂いた「AIを活用した農業の改善」に関する具体的なアイデアを、私たちのマニフェストに反映させるためのものです。 現在、マニフェストの「このマニフェスト自身も、みんなの知恵を集めて改善していきます」のセクションでは、オープンに意見を募り、マニフェストを育てていくという基本姿勢を表明しています。しかし、具体的に...
4231,移民政策に関する新規提案,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,移民・外国人政策は既存分野に属さない,移民外国人政策,https://github.com/team-mirai/policy/pull/4231,本提案は、匿名ユーザー様からのご提案に基づき、マニフェストに「移民政策」に関する項目を新設するものです。  **提案の経緯**  現行のマニフェストには、日本の将来において重要な論点である移民政策に関する具体的な言及がありませんでした。そこで、匿名ユーザー様より、日本の国益と社会の安定性を守りつつ、国際社会の一員としての責任を果たすための基本的な考え方を明記すべきではないか、とのご意見をいただきま...
4229,【あきらさん提案】「ジェンダー平等と多様性の尊重」の項目と「外国人政策の基本方針」を追加,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,移民・外国人政策は既存分野に属さない,移民外国人政策,https://github.com/team-mirai/policy/pull/4229,あきらさんからのご提案を受け、マニフェストに2つの重要な項目を追加しました。あきらさんの実体験に基づいた切実な問題意識が、今回の改善の背景にあります。  **1. ジェンダー平等と多様性の尊重：旧姓使用の円滑化**  新たに「ジェンダー平等と多様性の尊重」の項目を設け、「旧姓の通称使用の法整備」を進める方針を盛り込みました。  この提案の背景には、あきらさんが実際に郵便局で目撃された、旧姓使用に伴...
4228,「手取りを増やす税制改革」について、より具体的な方針を追記,app/idobata-policy-app,2025-07-07,OPEN,経済財政,README,税制・財政政策に関する提案,税財政改革,https://github.com/team-mirai/policy/pull/4228,匿名ユーザーさんとの対話に基づき、マニフェストの改善案を提案します。  **提案の背景** 今回の提案は、匿名ユーザーさんから寄せられた「さまざまな税金などが引かれ、手取り収入が少なく、将来への不安を感じる」という切実な声から始まりました。特に、年金制度への不安から自身での資産形成が必要であるにもかかわらず、日々の生活費で手一杯で、貯蓄に回す余裕さえないという現状は、多くの現役世代が共有する深刻な...
4227,Rさんによる移民政策の項目追加提案,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,移民・外国人政策は既存分野に属さない,移民外国人政策,https://github.com/team-mirai/policy/pull/4227,本改善提案は、ユーザーR氏との対話に基づき、「チームみらいマニフェスト」に「移民政策」に関する新たな項目を追加するものです。  ## 提案の背景  マニフェストに移民政策に関する具体的な記述が存在しないという課題認識から、R氏より本件に関する議論が提起されました。同氏は、移民問題が非常に複雑であることを認めつつも、日本の国益と社会の安定を軸とした「日本式の移民政策」の必要性を強調されました。  具...
4226,【つおるあさん提案】権力に対する基本姿勢を明記,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,既存の政策分野に分類困難,要詳細確認,https://github.com/team-mirai/policy/pull/4226,本変更は、ユーザー「つおるあ」さんとの熟議を通じて、チームみらいの政治に対する基本姿勢をより明確かつ誠実に示すために行われたものです。当初の議論は「電子投票」の是非を巡るものでしたが、対話を重ねる中で、より根源的な「国家権力と国民の関係性」というテーマへと深化しました。  **議論の背景と経緯**  議論の出発点は、つおるあさんが提示された電子投票への強い懸念でした。特に、国家レベルのサイバー攻撃...
4225,まささんによる、家族制度と皇室に関する考え方の追加提案,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,既存の政策分野に分類困難,要詳細確認,https://github.com/team-mirai/policy/pull/4225,この改善提案は、まささんとの議論に基づき、チームみらいのマニフェストに新たな２つの重要な論点を追加するものです。具体的には、「家族制度に関する考え方」と「皇室に関する考え方」の項目を新設しました。これらの変更は、現代日本社会が直面する重要な課題に対するチームみらいのスタンスをより明確にし、政策の網羅性を高めることを目的としています。  1. **家族制度に関する考え方の追加** 背景と目的： 現在...
4224,文化政策を新設し、博物館等の支援策を提案,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,文化・スポーツ・観光は既存分野に属さない,文化スポーツ観光,https://github.com/team-mirai/policy/pull/4224,ゆきこさんからのご提案に基づき、マニフェストに「文化政策」の章を新設し、博物館、美術館、図書館、資料館、公文書館といった文化施設への支援策を具体的に盛り込むことを提案します。  この提案の根底にあるのは、これらの文化施設が単なる資料の保管場所ではなく、私たちの社会にとって多岐にわたる価値を持つ「公共財」であるという認識です。地域の歴史と文化を未来へ継承する重要な役割を担うと同時に、そこにある文化資...
4222,【lostwatchさん提案】マニフェスト冒頭に政策内容の要約を追加,app/idobata-policy-app,2025-07-07,OPEN,教育,README,本文から教育関連と判定,教育政策,https://github.com/team-mirai/policy/pull/4222,ユーザーlostwatchさんとの対話に基づき、マニフェストの冒頭部分を改善する提案です。  ## 改善の背景 当初のマニフェスト冒頭には、このマニフェストが「みんなで育てる」ものであることや、提案の方法といった「作成方針」に関する要約が記載されていました。しかし、lostwatchさんより、「作成方針よりも、まずチームみらいが『要するに何を主張しているのか』という政策内容自体の要約が最初にあった...
4217,【nkmさん提案】キャリア断絶を防ぎ、円滑な復職を支える文化の醸成,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,文化・スポーツ・観光は既存分野に属さない,文化スポーツ観光,https://github.com/team-mirai/policy/pull/4217,nkmさんとの対話に基づき、以下の2点の改善提案をいたします。この提案の根底にあるのは、特に女性が出産・育児などのライフイベントによってキャリアの断絶を余儀なくされる現状を、社会全体の仕組みで解決したいという強い想いです。  ## １．提案の核心：なぜ「文化の醸成」が必要なのか (nkmさんの問題意識)  現状、育児休業などの制度はあっても、取得やその後の円滑な復職が難しいという課題が根強く残って...
4216,デジタル民主主義の推進：パブリックコメントの機能強化,app/idobata-policy-app,2025-07-07,OPEN,デジタル民主主義,README,デジタル技術による政治参加促進,デジタル政治参加,https://github.com/team-mirai/policy/pull/4216,**提案者:** KyokoT  **背景:** 現状の国政において、国民の意見を政策に反映させるルートは限られています。特に、少数政党や新しい政治勢力が、国民の支持を背景に持つ革新的な法案を提出しようとしても、国会内での賛同者集めという高いハードルが存在します。このため、多くの貴重な政策アイデアが、審議のテーブルに載ることなく埋もれてしまう可能性があります。 一方で、デジタル技術の進展により、国...
4201,医療費の配分見直しによる将来世代への投資強化,app/idobata-policy-app,2025-07-07,OPEN,医療,README,医療制度・健康政策に関する提案,医療制度改善,https://github.com/team-mirai/policy/pull/4201,この度の提案は、あ様との対話の中から生まれた、日本の将来を見据えた重要な政策提言です。現在、少子高齢化が急速に進展する中、社会保障、特に医療費のあり方は、国の持続可能性に関わる喫緊の課題となっています。本提案は、限られた財源をより効果的かつ公平に配分し、未来を担う世代への投資を拡大することを目的としています。  発端は、あ様からの「高齢者に対する予算は減るのか」という素朴な疑問でした。議論を深める...
4199,【近藤さんご提案】「感染症対策」に関する新規政策の追加,app/idobata-policy-app,2025-07-07,OPEN,教育,README,本文から教育関連と判定,教育政策,https://github.com/team-mirai/policy/pull/4199,## 近藤さんによる改善のご提案：将来の感染症に備えるための新規政策の追加  ### 提案の目的と背景  今回の変更は、近藤さんからのご提言を受け、新型コロナウイルス感染症（COVID-19）の長期的な影響、特にコロナ後遺症や子どもたちへの影響を踏まえ、将来の新たな感染症にも備えるための具体的な政策をマニフェストに盛り込むことを目的としています。  近藤さんは、社会全体でコロナ禍が過去のものとされ...
4192,feat: デジタルデバイド解消に向けた記述の追加,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,既存の政策分野に分類困難,要詳細確認,https://github.com/team-mirai/policy/pull/4192,匿名ユーザー様からのご提案を受け、マニフェストの「チームみらいについて」のセクションを更新しました。  **背景** この変更は、匿名ユーザー様が大阪万博を訪れた際の体験から始まりました。デジタル技術に詳しくないと楽しむのが難しい場面があり、特に高齢の方々には勧めにくいと感じた、とのご指摘をいただきました。これは「テクノロジーで誰も取り残さない」という私たちの目標にとって、非常に大切な視点です。 ...
4191,プラットフォームの安全性に関する注記の追記,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,既存の政策分野に分類困難,要詳細確認,https://github.com/team-mirai/policy/pull/4191,匿名ユーザーさんからのご提案に基づき、マニフェストの「注意事項」セクションを更新しました。  **提案の背景** 現在のマニフェストは、誰でも自由な意見投稿を歓迎するオープンな形式を取っています。この点について、匿名ユーザーさんより「海外からの投稿も可能なのか」という質問をいただきました。現状のGitHubやチャットシステムを利用した仕組みでは、国籍や居住地を問わず誰でも参加が可能です。 しかし、...
4185,【なぎささん提案】精神障害者向け障害年金制度の改善案を反映,app/idobata-policy-app,2025-07-07,OPEN,福祉,README,社会保障・高齢者・障害者支援,社会保障充実,https://github.com/team-mirai/policy/pull/4185,なぎささんより、現在の精神障害者向け障害年金制度が抱える課題について、当事者の視点に基づいた非常に重要なご指摘と、具体的な改善案をいただきました。この貴重なご意見をマニフェストに反映させるため、変更を提案します。  **【提案の背景と目的】** なぎささんのお話の核心は、社会保障に頼らざるを得ない障害を持つ方々にとって、生活保護以外の選択肢が増えることがどれほど大きな希望になるか、という点にありま...
4178,匿名ユーザーによる子育て世帯への経済的支援の抜本的拡充提案,app/idobata-policy-app,2025-07-07,OPEN,子育て,README,少子化対策・育児支援政策,子育て支援,https://github.com/team-mirai/policy/pull/4178,## 匿名ユーザーさんからの改善提案：子育て世帯への経済的支援の抜本的拡充  **本提案は、匿名ユーザーさんからの貴重なご意見に基づき、現行のマニフェストの子育て政策をさらに強化・拡充することを目指すものです。特に、子育て世帯が直面する経済的な課題に対し、より踏み込んだ支援策を盛り込むことを目的としています。**  ### 提案の背景  匿名ユーザーさんとの対話の中から、子育て当事者が抱える切実な...
4166,feat: 同性婚の法制化に関する公約の追加,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,婚姻・家族制度は既存分野に属さない,婚姻家族制度,https://github.com/team-mirai/policy/pull/4166,匿名ユーザー様からのご提案に基づき、マニフェストに同性婚の法制化に関する公約を追加しました。  ## 変更の経緯  今回の変更は、匿名ユーザー様より「同性婚の法制化を進めるという公約を追加してはどうか」とのご意見をいただいたことから始まりました。当初、マニフェストにはこの点に関する明確な記述がありませんでしたが、チームみらいが掲げる「誰も取り残さない」というビジョンを実現する上で、極めて重要な論点...
4160,選択的夫婦別姓の導入を提案します,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,婚姻・家族制度は既存分野に属さない,婚姻家族制度,https://github.com/team-mirai/policy/pull/4160,『選択的夫婦別姓制度の導入』に関する政策の追加提案  提案者：匿名ユーザー  ## 提案の概要 この度の提案は、匿名ユーザー様との対話に基づき、チームみらいのマニフェストに「選択的夫婦別姓制度」に関する方針を明確に記述することを目的としています。具体的には、マニフェスト内に「議論中の政策案」という項目を新設し、以下の文言を追加いたしました。  **「選択的夫婦別姓制度の導入を推進し、個人の尊厳と多...
4155,サイバーセキュリティ政策の新設：グローバル人材によるサイバー防衛組織の創設提案,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,外交・防衛政策は既存分野に属さない,外交防衛政策,https://github.com/team-mirai/policy/pull/4155,竹中さんとの対話に基づき、マニフェストに新たなサイバーセキュリティ政策を提案します。  **提案の背景**  現在のマニフェストには、サイバーセキュリティに関する具体的な政策が記載されていませんでした。竹中さんより、特に台湾有事をはじめとする地政学的リスクが高まる中、国防および政府機関のサイバーセキュリティは喫緊の課題であるとのご指摘をいただきました。デジタル化された現代において、サイバー空間の防...
4153,福祉分野の政策を追加し、行政手続きの改善を提案,app/idobata-policy-app,2025-07-07,OPEN,行政改革,README,行政効率化・デジタル化・規制改革,行政効率化,https://github.com/team-mirai/policy/pull/4153,この改善提案は、パパさんとの対話から生まれました。現在のマニフェストには、精神障害、発達障害、ひきこもりといった課題に直面している方々への具体的な政策が不足しているとのご指摘を受け、新たに「福祉」という政策分野を立ち上げるものです。  **提案の背景**  この議論は、パパさんの「精神科通院の自立支援医療や障害者手帳の手続きが非常に煩雑で、当事者にとって大きな負担となっている」という切実な問題提起...
4150,ぷさんによるデジタル化の基本姿勢に関する改善提案,app/idobata-policy-app,2025-07-07,OPEN,その他政策,README,既存の政策分野に分類困難,要詳細確認,https://github.com/team-mirai/policy/pull/4150,ぷさんより頂いたご提案に基づき、マニフェストの改善を行いました。  **改善の概要**  マニフェストの「目次」と「このマニフェスト自身も、みんなの知恵を集めて改善していきます」の間に、新たに「**デジタル化を進める上での基本姿勢**」という章を追加しました。  この新しい章では、以下の点を明確にしています。 「デジタル化は、利便性向上だけでなく、誰もが安心して利用できることを目指します。特に、母...
4149,インボイス制度の見直しと税制の簡素化に関する提案,app/idobata-policy-app,2025-07-07,OPEN,経済財政,README,税制・財政政策に関する提案,税財政改革,https://github.com/team-mirai/policy/pull/4149,匿名ユーザー様からのご提案に基づき、マニフェストの「その他重要分野についての政策・ビジョン」の項目に、インボイス制度の見直しと税制の簡素化に関する記述を追加する提案です。  **【提案の背景と目的】**  今回の提案は、現行のインボイス制度によって多くの免税事業者が直面している深刻な問題意識から出発しています。ご提案者である匿名ユーザー様は、零細の免税事業者として活動されていますが、制度導入後、取...
4144,医療分野の政策について、現場の緊急性を反映した優先順位に見直し,app/idobata-policy-app,2025-07-07,OPEN,医療,README,医療制度・健康政策に関する提案,医療制度改善,https://github.com/team-mirai/policy/pull/4144,臨床医である、いだ様からのご提案に基づき、医療分野のマニフェストを更新しました。  従来のマニフェストでは、オンライン診療やデジタルツールを用いた情報管理などが掲げられていましたが、いだ様からは「現場の緊急性の高い課題と必ずしも一致していない」とのご指摘をいただきました。臨床の最前線では、日々の救急対応やスタッフの疲弊、そして終末期医療に関する倫理的な判断など、より差し迫った問題に直面しているとの...
